grupo,idioma,linea,etiqueta,href_literal,url_absoluta,texto,idioma_destino,categoria_destino,destino_en_alcance,fragmento_local_resuelto,atributos_y_contexto
HOME,en,650,a,https://rentalscooterbarcelona.com/es/,https://rentalscooterbarcelona.com/es/,es Spanish,es,HOME,SÍ,AUSENTE,"{""tag"":""a"",""line"":650,""class"":""dropdown-item"",""href"":""https://rentalscooterbarcelona.com/es/"",""raw_href"":""https://rentalscooterbarcelona.com/es/"",""absolute_url"":""https://rentalscooterbarcelona.com/es/"",""text"":""es Spanish"",""accessible_name_static"":""es Spanish"",""internal"":true,""ancestors"":[{""tag"":""div"",""id"":""langMenuMobile"",""class"":""dropdown-menu""},{""tag"":""div"",""id"":null,""class"":""header-right-mobile""},{""tag"":""header"",""id"":""siteHeader"",""class"":""site-header""}],""destination_language"":""es"",""destination_category"":""HOME"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
HOME,en,650,a,https://rentalscooterbarcelona.com/fr/,https://rentalscooterbarcelona.com/fr/,fr French,fr,HOME,SÍ,AUSENTE,"{""tag"":""a"",""line"":650,""class"":""dropdown-item"",""href"":""https://rentalscooterbarcelona.com/fr/"",""raw_href"":""https://rentalscooterbarcelona.com/fr/"",""absolute_url"":""https://rentalscooterbarcelona.com/fr/"",""text"":""fr French"",""accessible_name_static"":""fr French"",""internal"":true,""ancestors"":[{""tag"":""div"",""id"":""langMenuMobile"",""class"":""dropdown-menu""},{""tag"":""div"",""id"":null,""class"":""header-right-mobile""},{""tag"":""header"",""id"":""siteHeader"",""class"":""site-header""}],""destination_language"":""fr"",""destination_category"":""HOME"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
HOME,en,650,a,https://rentalscooterbarcelona.com/it/,https://rentalscooterbarcelona.com/it/,it Italian,it,HOME,SÍ,AUSENTE,"{""tag"":""a"",""line"":650,""class"":""dropdown-item"",""href"":""https://rentalscooterbarcelona.com/it/"",""raw_href"":""https://rentalscooterbarcelona.com/it/"",""absolute_url"":""https://rentalscooterbarcelona.com/it/"",""text"":""it Italian"",""accessible_name_static"":""it Italian"",""internal"":true,""ancestors"":[{""tag"":""div"",""id"":""langMenuMobile"",""class"":""dropdown-menu""},{""tag"":""div"",""id"":null,""class"":""header-right-mobile""},{""tag"":""header"",""id"":""siteHeader"",""class"":""site-header""}],""destination_language"":""it"",""destination_category"":""HOME"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
HOME,en,650,a,https://rentalscooterbarcelona.com/de/,https://rentalscooterbarcelona.com/de/,de German,de,HOME,SÍ,AUSENTE,"{""tag"":""a"",""line"":650,""class"":""dropdown-item"",""href"":""https://rentalscooterbarcelona.com/de/"",""raw_href"":""https://rentalscooterbarcelona.com/de/"",""absolute_url"":""https://rentalscooterbarcelona.com/de/"",""text"":""de German"",""accessible_name_static"":""de German"",""internal"":true,""ancestors"":[{""tag"":""div"",""id"":""langMenuMobile"",""class"":""dropdown-menu""},{""tag"":""div"",""id"":null,""class"":""header-right-mobile""},{""tag"":""header"",""id"":""siteHeader"",""class"":""site-header""}],""destination_language"":""de"",""destination_category"":""HOME"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
HOME,en,650,a,https://rentalscooterbarcelona.com/nl/,https://rentalscooterbarcelona.com/nl/,nl Dutch,nl,HOME,SÍ,AUSENTE,"{""tag"":""a"",""line"":650,""class"":""dropdown-item"",""href"":""https://rentalscooterbarcelona.com/nl/"",""raw_href"":""https://rentalscooterbarcelona.com/nl/"",""absolute_url"":""https://rentalscooterbarcelona.com/nl/"",""text"":""nl Dutch"",""accessible_name_static"":""nl Dutch"",""internal"":true,""ancestors"":[{""tag"":""div"",""id"":""langMenuMobile"",""class"":""dropdown-menu""},{""tag"":""div"",""id"":null,""class"":""header-right-mobile""},{""tag"":""header"",""id"":""siteHeader"",""class"":""site-header""}],""destination_language"":""nl"",""destination_category"":""HOME"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
HOME,en,650,a,https://rentalscooterbarcelona.com/pt/,https://rentalscooterbarcelona.com/pt/,pt Portuguese,pt,HOME,SÍ,AUSENTE,"{""tag"":""a"",""line"":650,""class"":""dropdown-item"",""href"":""https://rentalscooterbarcelona.com/pt/"",""raw_href"":""https://rentalscooterbarcelona.com/pt/"",""absolute_url"":""https://rentalscooterbarcelona.com/pt/"",""text"":""pt Portuguese"",""accessible_name_static"":""pt Portuguese"",""internal"":true,""ancestors"":[{""tag"":""div"",""id"":""langMenuMobile"",""class"":""dropdown-menu""},{""tag"":""div"",""id"":null,""class"":""header-right-mobile""},{""tag"":""header"",""id"":""siteHeader"",""class"":""site-header""}],""destination_language"":""pt"",""destination_category"":""HOME"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
HOME,en,650,a,https://rentalscooterbarcelona.com/cat/,https://rentalscooterbarcelona.com/cat/,ca Catalan,ca,HOME,SÍ,AUSENTE,"{""tag"":""a"",""line"":650,""class"":""dropdown-item"",""href"":""https://rentalscooterbarcelona.com/cat/"",""raw_href"":""https://rentalscooterbarcelona.com/cat/"",""absolute_url"":""https://rentalscooterbarcelona.com/cat/"",""text"":""ca Catalan"",""accessible_name_static"":""ca Catalan"",""internal"":true,""ancestors"":[{""tag"":""div"",""id"":""langMenuMobile"",""class"":""dropdown-menu""},{""tag"":""div"",""id"":null,""class"":""header-right-mobile""},{""tag"":""header"",""id"":""siteHeader"",""class"":""site-header""}],""destination_language"":""ca"",""destination_category"":""HOME"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
HOME,en,650,a,https://rentalscooterbarcelona.com/sv/,https://rentalscooterbarcelona.com/sv/,sv Svenska,sv,HOME,SÍ,AUSENTE,"{""tag"":""a"",""line"":650,""class"":""dropdown-item"",""href"":""https://rentalscooterbarcelona.com/sv/"",""raw_href"":""https://rentalscooterbarcelona.com/sv/"",""absolute_url"":""https://rentalscooterbarcelona.com/sv/"",""text"":""sv Svenska"",""accessible_name_static"":""sv Svenska"",""internal"":true,""ancestors"":[{""tag"":""div"",""id"":""langMenuMobile"",""class"":""dropdown-menu""},{""tag"":""div"",""id"":null,""class"":""header-right-mobile""},{""tag"":""header"",""id"":""siteHeader"",""class"":""site-header""}],""destination_language"":""sv"",""destination_category"":""HOME"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
HOME,en,650,a,https://rentalscooterbarcelona.com/pl/,https://rentalscooterbarcelona.com/pl/,pl Polski,pl,HOME,SÍ,AUSENTE,"{""tag"":""a"",""line"":650,""class"":""dropdown-item"",""href"":""https://rentalscooterbarcelona.com/pl/"",""raw_href"":""https://rentalscooterbarcelona.com/pl/"",""absolute_url"":""https://rentalscooterbarcelona.com/pl/"",""text"":""pl Polski"",""accessible_name_static"":""pl Polski"",""internal"":true,""ancestors"":[{""tag"":""div"",""id"":""langMenuMobile"",""class"":""dropdown-menu""},{""tag"":""div"",""id"":null,""class"":""header-right-mobile""},{""tag"":""header"",""id"":""siteHeader"",""class"":""site-header""}],""destination_language"":""pl"",""destination_category"":""HOME"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
HOME,en,661,a,https://rentalscooterbarcelona.com/,https://rentalscooterbarcelona.com/,Home,en,HOME,SÍ,AUSENTE,"{""tag"":""a"",""line"":661,""class"":""m-link m-link-main"",""href"":""https://rentalscooterbarcelona.com/"",""raw_href"":""https://rentalscooterbarcelona.com/"",""absolute_url"":""https://rentalscooterbarcelona.com/"",""text"":""Home"",""accessible_name_static"":""Home"",""internal"":true,""ancestors"":[{""tag"":""nav"",""id"":null,""class"":null},{""tag"":""div"",""id"":""mobileMenu"",""class"":""mobile-menu""},{""tag"":""header"",""id"":""siteHeader"",""class"":""site-header""}],""destination_language"":""en"",""destination_category"":""HOME"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
HOME,en,662,a,https://rentalscooterbarcelona.com/Prices/,https://rentalscooterbarcelona.com/Prices/,Prices,en,Prices,SÍ,AUSENTE,"{""tag"":""a"",""line"":662,""class"":""m-link m-link-main"",""href"":""https://rentalscooterbarcelona.com/Prices/"",""raw_href"":""https://rentalscooterbarcelona.com/Prices/"",""absolute_url"":""https://rentalscooterbarcelona.com/Prices/"",""text"":""Prices"",""accessible_name_static"":""Prices"",""internal"":true,""ancestors"":[{""tag"":""nav"",""id"":null,""class"":null},{""tag"":""div"",""id"":""mobileMenu"",""class"":""mobile-menu""},{""tag"":""header"",""id"":""siteHeader"",""class"":""site-header""}],""destination_language"":""en"",""destination_category"":""Prices"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
HOME,en,663,a,https://rentalscooterbarcelona.com/scooter/,https://rentalscooterbarcelona.com/scooter/,Scooter,en,scooter,SÍ,AUSENTE,"{""tag"":""a"",""line"":663,""class"":""m-link m-link-main"",""href"":""https://rentalscooterbarcelona.com/scooter/"",""raw_href"":""https://rentalscooterbarcelona.com/scooter/"",""absolute_url"":""https://rentalscooterbarcelona.com/scooter/"",""text"":""Scooter"",""accessible_name_static"":""Scooter"",""internal"":true,""ancestors"":[{""tag"":""nav"",""id"":null,""class"":null},{""tag"":""div"",""id"":""mobileMenu"",""class"":""mobile-menu""},{""tag"":""header"",""id"":""siteHeader"",""class"":""site-header""}],""destination_language"":""en"",""destination_category"":""scooter"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
HOME,en,664,a,https://rentalscooterbarcelona.com/rollerblades/,https://rentalscooterbarcelona.com/rollerblades/,Inline Skates,en,rollerblades,SÍ,AUSENTE,"{""tag"":""a"",""line"":664,""class"":""m-link m-link-main"",""href"":""https://rentalscooterbarcelona.com/rollerblades/"",""raw_href"":""https://rentalscooterbarcelona.com/rollerblades/"",""absolute_url"":""https://rentalscooterbarcelona.com/rollerblades/"",""text"":""Inline Skates"",""accessible_name_static"":""Inline Skates"",""internal"":true,""ancestors"":[{""tag"":""nav"",""id"":null,""class"":null},{""tag"":""div"",""id"":""mobileMenu"",""class"":""mobile-menu""},{""tag"":""header"",""id"":""siteHeader"",""class"":""site-header""}],""destination_language"":""en"",""destination_category"":""rollerblades"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
HOME,en,665,a,https://rentalscooterbarcelona.com/blog/,https://rentalscooterbarcelona.com/blog/,Blog,en,BLOG HOME,NO,AUSENTE,"{""tag"":""a"",""line"":665,""class"":""m-link m-link-main"",""href"":""https://rentalscooterbarcelona.com/blog/"",""raw_href"":""https://rentalscooterbarcelona.com/blog/"",""absolute_url"":""https://rentalscooterbarcelona.com/blog/"",""text"":""Blog"",""accessible_name_static"":""Blog"",""internal"":true,""ancestors"":[{""tag"":""nav"",""id"":null,""class"":null},{""tag"":""div"",""id"":""mobileMenu"",""class"":""mobile-menu""},{""tag"":""header"",""id"":""siteHeader"",""class"":""site-header""}],""destination_language"":""en"",""destination_category"":""BLOG HOME"",""same_page_fragment_exists"":null,""destination_in_scope"":false}"
HOME,en,666,a,https://rentalscooterbarcelona.com/location-contact/,https://rentalscooterbarcelona.com/location-contact/,Location & Contact,en,location-contact,NO,AUSENTE,"{""tag"":""a"",""line"":666,""class"":""m-link m-link-main"",""href"":""https://rentalscooterbarcelona.com/location-contact/"",""raw_href"":""https://rentalscooterbarcelona.com/location-contact/"",""absolute_url"":""https://rentalscooterbarcelona.com/location-contact/"",""text"":""Location & Contact"",""accessible_name_static"":""Location & Contact"",""internal"":true,""ancestors"":[{""tag"":""nav"",""id"":null,""class"":null},{""tag"":""div"",""id"":""mobileMenu"",""class"":""mobile-menu""},{""tag"":""header"",""id"":""siteHeader"",""class"":""site-header""}],""destination_language"":""en"",""destination_category"":""location-contact"",""same_page_fragment_exists"":null,""destination_in_scope"":false}"
HOME,en,676,a,https://rentalscooterbarcelona.com/location-contact/,https://rentalscooterbarcelona.com/location-contact/,"Vila Olímpica, Barcelona",en,location-contact,NO,AUSENTE,"{""tag"":""a"",""line"":676,""class"":""m-link m-link-meta"",""href"":""https://rentalscooterbarcelona.com/location-contact/"",""raw_href"":""https://rentalscooterbarcelona.com/location-contact/"",""absolute_url"":""https://rentalscooterbarcelona.com/location-contact/"",""text"":""Vila Olímpica, Barcelona"",""accessible_name_static"":""Vila Olímpica, Barcelona"",""internal"":true,""ancestors"":[{""tag"":""nav"",""id"":null,""class"":null},{""tag"":""div"",""id"":""mobileMenu"",""class"":""mobile-menu""},{""tag"":""header"",""id"":""siteHeader"",""class"":""site-header""}],""destination_language"":""en"",""destination_category"":""location-contact"",""same_page_fragment_exists"":null,""destination_in_scope"":false}"
HOME,en,681,a,https://rentalscooterbarcelona.com/Prices/,https://rentalscooterbarcelona.com/Prices/,View Prices & Book,en,Prices,SÍ,AUSENTE,"{""tag"":""a"",""line"":681,""class"":""btn btn-gradient"",""href"":""https://rentalscooterbarcelona.com/Prices/"",""raw_href"":""https://rentalscooterbarcelona.com/Prices/"",""absolute_url"":""https://rentalscooterbarcelona.com/Prices/"",""text"":""View Prices & Book"",""accessible_name_static"":""View Prices & Book"",""internal"":true,""ancestors"":[{""tag"":""nav"",""id"":null,""class"":null},{""tag"":""div"",""id"":""mobileMenu"",""class"":""mobile-menu""},{""tag"":""header"",""id"":""siteHeader"",""class"":""site-header""}],""destination_language"":""en"",""destination_category"":""Prices"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
HOME,en,704,a,https://rentalscooterbarcelona.com/scooter/,https://rentalscooterbarcelona.com/scooter/,50cc and 125cc scooters,en,scooter,SÍ,AUSENTE,"{""tag"":""a"",""line"":704,""href"":""https://rentalscooterbarcelona.com/scooter/"",""raw_href"":""https://rentalscooterbarcelona.com/scooter/"",""absolute_url"":""https://rentalscooterbarcelona.com/scooter/"",""text"":""50cc and 125cc scooters"",""accessible_name_static"":""50cc and 125cc scooters"",""internal"":true,""ancestors"":[],""destination_language"":""en"",""destination_category"":""scooter"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
HOME,en,704,a,https://rentalscooterbarcelona.com/rollerblades/,https://rentalscooterbarcelona.com/rollerblades/,inline skates,en,rollerblades,SÍ,AUSENTE,"{""tag"":""a"",""line"":704,""href"":""https://rentalscooterbarcelona.com/rollerblades/"",""raw_href"":""https://rentalscooterbarcelona.com/rollerblades/"",""absolute_url"":""https://rentalscooterbarcelona.com/rollerblades/"",""text"":""inline skates"",""accessible_name_static"":""inline skates"",""internal"":true,""ancestors"":[],""destination_language"":""en"",""destination_category"":""rollerblades"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
HOME,en,704,a,https://rentalscooterbarcelona.com/bike/,https://rentalscooterbarcelona.com/bike/,bikes,en,bike,NO,AUSENTE,"{""tag"":""a"",""line"":704,""href"":""https://rentalscooterbarcelona.com/bike/"",""raw_href"":""https://rentalscooterbarcelona.com/bike/"",""absolute_url"":""https://rentalscooterbarcelona.com/bike/"",""text"":""bikes"",""accessible_name_static"":""bikes"",""internal"":true,""ancestors"":[],""destination_language"":""en"",""destination_category"":""bike"",""same_page_fragment_exists"":null,""destination_in_scope"":false}"
HOME,en,705,a,https://rentalscooterbarcelona.com/scooter/,https://rentalscooterbarcelona.com/scooter/,Scooter rental in Barcelona,en,scooter,SÍ,AUSENTE,"{""tag"":""a"",""line"":705,""class"":""hero-service-link"",""href"":""https://rentalscooterbarcelona.com/scooter/"",""raw_href"":""https://rentalscooterbarcelona.com/scooter/"",""absolute_url"":""https://rentalscooterbarcelona.com/scooter/"",""text"":""Scooter rental in Barcelona"",""accessible_name_static"":""Scooter rental in Barcelona"",""internal"":true,""ancestors"":[],""destination_language"":""en"",""destination_category"":""scooter"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
HOME,en,705,a,https://rentalscooterbarcelona.com/rollerblades/,https://rentalscooterbarcelona.com/rollerblades/,Inline skate rental in Barcelona,en,rollerblades,SÍ,AUSENTE,"{""tag"":""a"",""line"":705,""class"":""hero-service-link"",""href"":""https://rentalscooterbarcelona.com/rollerblades/"",""raw_href"":""https://rentalscooterbarcelona.com/rollerblades/"",""absolute_url"":""https://rentalscooterbarcelona.com/rollerblades/"",""text"":""Inline skate rental in Barcelona"",""accessible_name_static"":""Inline skate rental in Barcelona"",""internal"":true,""ancestors"":[],""destination_language"":""en"",""destination_category"":""rollerblades"",""same_page_fragment_exists"":null,""destination_in_scope"":true}"
